symbol,name,industry,close,marketCap,aboveSma12m,aboveSma200,aboveSma150,vcp,contractions,volatilityRatio,pe,peTrend,fcf,fcfTrend,eps,epsTrend,freeFloatPct,closelyHeldPct,employees,rulesPassed,rulesTotal,score
PTRN,Pattern Group Inc. Series A Common Stock,Consumer Discretionary,20.67,3666839170,true,true,true,false,12,0.29,,unknown,,unknown,,unknown,,,2300,6,12,5
WERN,Werner Enterprises Inc. Common Stock,Industrials,39.11,2345706571,true,true,true,false,12,1.27,,unknown,,unknown,,unknown,,,14500,6,12,5
DXPE,DXP Enterprises Inc. Common Stock,Industrials,199.91,3102033057,true,true,true,false,12,0.81,,unknown,,unknown,,unknown,,,3286,6,12,5
ANDE,Andersons Inc. (The) Common Stock,Industrials,68.88,2340237262,true,true,true,false,7,3.49,,unknown,,unknown,,unknown,,,2028,6,12,5
IRDM,Iridium Communications Inc Common Stock,Telecommunications,50.05,5303317169,true,true,true,false,12,0.36,,unknown,,unknown,,unknown,,,975,6,12,5
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,Health Care,12.69,2769207942,true,true,true,false,12,2.15,,unknown,,unknown,,unknown,,,35500,6,12,5
MCRI,Monarch Casino & Resort Inc. Common Stock,Consumer Discretionary,123.65,2216119722,true,true,true,false,8,0.45,,unknown,,unknown,,unknown,,,2740,6,12,5
DNTH,Dianthus Therapeutics Inc. Common Stock,Health Care,114.86,6424622657,true,true,true,false,14,0.81,,unknown,,unknown,,unknown,,,92,6,12,5
KOD,Kodiak Sciences Inc Common Stock,Health Care,40.98,2575570748,true,true,true,false,10,1.7,,unknown,,unknown,,unknown,,,141,6,12,5
NWBI,Northwest Bancshares Inc. Common Stock,Finance,15.69,2297943624,true,true,true,false,9,0.66,,unknown,,unknown,,unknown,,,2233,6,12,5
CHCO,City Holding Company Common Stock,Finance,145.69,2046239360,true,true,true,false,10,3.48,,unknown,,unknown,,unknown,,,934,6,12,5
DK,Delek US Holdings Inc. Common Stock,Energy,67.21,4115414415,true,true,true,false,11,7.8,,unknown,,unknown,,unknown,,,1902,6,12,5
FCF,First Commonwealth Financial Corporation Common Stock,Finance,21.51,2173712947,true,true,true,false,9,2.95,,unknown,,unknown,,unknown,,,1589,6,12,5
VECO,Veeco Instruments Inc. Common Stock,Technology,54.4,3325452416,true,true,true,false,9,1.32,,unknown,,unknown,,unknown,,,1265,6,12,5
PARR,Par Pacific Holdings Inc.  Common Stock,Energy,82.07,4111676388,true,true,true,false,10,2.42,,unknown,,unknown,,unknown,,,1758,6,12,5
VVX,V2X Inc. Common Stock,Consumer Discretionary,82.65,2590693839,true,true,true,false,12,0.29,,unknown,,unknown,,unknown,,,16200,6,12,5
RVT,Royce Small-Cap Trust Inc. Common Stock,Finance,19.03,2054416286,true,true,true,false,14,0.34,,unknown,,unknown,,unknown,,,50,6,12,5
CLDX,Celldex Therapeutics Inc.,Health Care,41.92,3291957981,true,true,true,false,10,7.12,,unknown,,unknown,,unknown,,,198,6,12,5
HTO,H2O America Common Stock,Utilities,63.21,2645768581,true,true,true,false,14,1.59,,unknown,,unknown,,unknown,,,837,6,12,5
WT,WisdomTree Inc. Common Stock,Finance,23.09,3498414643,true,true,true,false,11,0.22,,unknown,,unknown,,unknown,,,414,6,12,5
ARCB,ArcBest Corporation Common Stock,Industrials,145.87,3260392008,true,true,true,false,7,28.28,,unknown,,unknown,,unknown,,,14000,6,12,5
FLYW,Flywire Corporation Voting Common Stock,Real Estate,18.3,2226518434,true,true,true,false,10,1.1,,unknown,,unknown,,unknown,,,1500,6,12,5
WLYB,John Wiley & Sons Inc. Common Stock,Consumer Discretionary,51.43,2610771434,true,true,true,false,4,0.38,,unknown,,unknown,,unknown,,,4500,6,12,5
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,Consumer Discretionary,10.89,2024929517,true,true,true,false,7,1.84,,unknown,,unknown,,unknown,,,37,6,12,5
PBI,Pitney Bowes Inc. Common Stock,Miscellaneous,16.02,2196185196,true,true,true,false,12,0.02,,unknown,,unknown,,unknown,,,6600,6,12,5
CLMT,Calumet Inc. Common Stock,Energy,48.35,4249879614,true,true,true,false,9,4.11,,unknown,,unknown,,unknown,,,1540,6,12,5
NVTS,Navitas Semiconductor Corporation Common Stock,Technology,14.58,3806743055,true,true,true,false,10,0.39,,unknown,,unknown,,unknown,,,190,6,12,5
ROG,Rogers Corporation Common Stock,Industrials,145.94,2607704810,true,true,true,false,14,0.12,,unknown,,unknown,,unknown,,,3000,6,12,5
INOD,Innodata Inc. Common Stock,Technology,64.3,2210804459,true,true,true,false,10,1.86,,unknown,,unknown,,unknown,,,10107,6,12,5
TILE,Interface Inc. Common Stock,Consumer Discretionary,38.04,2198729498,true,true,true,false,14,1.58,,unknown,,unknown,,unknown,,,3570,6,12,5
DGII,Digi International Inc. Common Stock,Telecommunications,83.34,3162596571,true,true,true,false,13,2.91,,unknown,,unknown,,unknown,,,913,6,12,5
TRVI,Trevi Therapeutics Inc. Common Stock,Health Care,18.48,2632953542,true,true,true,false,10,83.95,,unknown,,unknown,,unknown,,,34,6,12,5
WLY,John Wiley & Sons Inc. Common Stock,Consumer Discretionary,50.8,2578790372,true,true,true,false,8,0.47,,unknown,,unknown,,unknown,,,4500,6,12,5
AGIO,Agios Pharmaceuticals Inc. Common Stock,Health Care,33.63,2007774292,true,true,true,false,11,0.25,,unknown,,unknown,,unknown,,,540,6,12,5
LTC,LTC Properties Inc. Common Stock,Real Estate,40.51,2183714357,true,true,true,false,11,1.06,,unknown,,unknown,,unknown,,,25,6,12,5
VOYG,Voyager Technologies Inc. Class A Common Stock,Industrials,43.98,2684058059,true,true,true,false,11,6.22,,unknown,,unknown,,unknown,,,800,6,12,5
FLOC,Flowco Holdings Inc. Class A Common Stock,Consumer Discretionary,23.41,2115169067,true,true,true,false,11,0.22,,unknown,,unknown,,unknown,,,1281,6,12,5
LOB,Live Oak Bancshares Inc. Common Stock,Finance,43.29,2003617910,true,true,true,false,15,3.03,,unknown,,unknown,,unknown,,,1040,6,12,5
BLBD,Blue Bird Corporation Common Stock,Consumer Discretionary,63.88,2023465371,true,true,true,false,14,1.68,,unknown,,unknown,,unknown,,,2012,6,12,5
BHE,Benchmark Electronics Inc. Common Stock,Technology,84.17,3023380761,true,true,true,false,12,1.67,,unknown,,unknown,,unknown,,,11840,6,12,5
GTY,Getty Realty Corporation Common Stock,Finance,33.07,2048114356,true,true,true,false,14,6.47,,unknown,,unknown,,unknown,,,31,6,12,5
NEO,NeoGenomics Inc. Common Stock,Health Care,16.16,2076163110,true,true,true,false,7,6.36,,unknown,,unknown,,unknown,,,2500,6,12,5
FIVN,Five9 Inc. Common Stock,Technology,31.85,2379944462,true,true,true,false,14,0.88,,unknown,,unknown,,unknown,,,2910,6,12,5
SRCE,1st Source Corporation Common Stock,Finance,87.9,2116792505,true,true,true,false,10,0.52,,unknown,,unknown,,unknown,,,1190,6,12,5
NEOG,Neogen Corporation Common Stock,Health Care,11.87,2588324910,true,true,true,false,14,7.04,,unknown,,unknown,,unknown,,,2636,6,12,5
MXL,MaxLinear Inc. Common Stock,Technology,84.76,7687154869,true,true,true,false,11,0.78,,unknown,,unknown,,unknown,,,1115,6,12,5
MBIN,Merchants Bancorp Common Stock,Finance,54.54,2505462611,true,true,true,false,13,5.61,,unknown,,unknown,,unknown,,,735,6,12,5
ORKA,Oruka Therapeutics Inc. Common Stock,Health Care,112.66,7459184689,true,true,true,false,14,0.27,,unknown,,unknown,,unknown,,,68,6,12,5
FSLY,Fastly Inc. Class A Common Stock,Technology,29.04,4626072000,true,true,true,false,9,2.51,,unknown,,unknown,,unknown,,,1140,6,12,5
INVX,Innovex International Inc. Common Stock,Consumer Discretionary,30.79,2153324113,true,true,true,false,7,0.38,,unknown,,unknown,,unknown,,,2160,6,12,5
AXGN,Axogen Inc. Common Stock,Health Care,49.15,2642378364,true,true,true,false,9,0.29,,unknown,,unknown,,unknown,,,622,6,12,5
UTZ,Utz Brands Inc Class A Common Stock ,Consumer Staples,14.15,2037065314,true,true,true,false,12,16.98,,unknown,,unknown,,unknown,,,3300,6,12,5
NRIX,Nurix Therapeutics Inc. Common stock,Health Care,27.17,2819748327,true,true,true,false,6,2.46,,unknown,,unknown,,unknown,,,317,6,12,5
RLAY,Relay Therapeutics Inc. Common Stock,Health Care,20.67,4529657513,true,true,true,false,7,0.78,,unknown,,unknown,,unknown,,,202,6,12,5
NTST,NetSTREIT Corp. Common Stock,Real Estate,20.43,2074216999,true,true,true,false,12,9.57,,unknown,,unknown,,unknown,,,29,6,12,5
NESR,National Energy Services Reunited Corp Ordinary Shares,Energy,35.78,3608475758,true,true,true,false,11,0.07,,unknown,,unknown,,unknown,,,7352,6,12,5
DNOW,DNOW Inc. Common Stock,Consumer Discretionary,16.15,2919692140,true,true,true,false,13,0.08,,unknown,,unknown,,unknown,,,5100,6,12,5
DCO,Ducommun Incorporated Common Stock,Industrials,205.23,3098927644,true,true,true,false,15,0.43,,unknown,,unknown,,unknown,,,2130,6,12,5
RAPP,Rapport Therapeutics Inc. Common Stock,Health Care,48.42,2323108608,true,true,true,false,13,0.11,,unknown,,unknown,,unknown,,,84,6,12,5
SPB,Spectrum Brands Holdings Inc. Common Stock,Miscellaneous,87.85,2020163109,true,true,true,false,18,1.28,,unknown,,unknown,,unknown,,,3000,6,12,5
MBX,MBX Biosciences Inc. Common Stock,Health Care,68.25,3286926552,true,true,true,false,7,2.33,,unknown,,unknown,,unknown,,,63,6,12,5
MAN,ManpowerGroup Common Stock,Consumer Discretionary,56.77,2640121209,true,true,true,false,9,7.69,,unknown,,unknown,,unknown,,,25400,6,12,5
ACHC,Acadia Healthcare Company Inc. Common Stock,Health Care,30,2793008250,true,true,true,false,11,1.31,,unknown,,unknown,,unknown,,,25000,6,12,5
AMLX,Amylyx Pharmaceuticals Inc. Common Stock,Health Care,21.43,2387795919,true,true,true,false,12,0.53,,unknown,,unknown,,unknown,,,136,6,12,5
OUST,Ouster Inc. Common Stock,Industrials,48.13,3470766587,true,true,true,false,10,0.16,,unknown,,unknown,,unknown,,,320,6,12,5
PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,Real Estate,18.14,2046966868,true,true,true,false,8,0.97,,unknown,,unknown,,unknown,,,52,6,12,5
GRC,Gorman-Rupp Company (The) Common Stock,Industrials,80.65,2129986098,true,true,true,false,15,5.13,,unknown,,unknown,,unknown,,,1415,6,12,5
WTTR,Select Water Solutions Inc. Class A common stock,Energy,21.32,2952411360,true,true,true,false,12,0.8,,unknown,,unknown,,unknown,,,3300,6,12,5
SEPN,Septerna Inc. Common Stock,Health Care,44.2,2063121057,true,true,true,false,15,13.28,,unknown,,unknown,,unknown,,,123,6,12,5
PRLB,Proto Labs Inc. Common stock,Industrials,90.86,2173543561,true,true,true,false,13,1.89,,unknown,,unknown,,unknown,,,2280,6,12,5
ECPG,Encore Capital Group Inc Common Stock,Finance,103.68,2198987067,true,true,true,false,10,0.44,,unknown,,unknown,,unknown,,,7350,6,12,5
PVLA,Palvella Therapeutics Inc. Common Stock,Health Care,153.52,2211978643,true,true,true,false,11,0.81,,unknown,,unknown,,unknown,,,29,6,12,5
UCTT,Ultra Clean Holdings Inc. Common Stock,Technology,87.88,3978945309,true,true,true,false,14,2.27,,unknown,,unknown,,unknown,,,6948,6,12,5
RDW,Redwire Corporation Common Stock,Industrials,13.41,3352400887,true,true,true,false,15,0.79,,unknown,,unknown,,unknown,,,1410,6,12,5
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,Utilities,18.36,2291590346,true,true,true,false,17,0.69,,unknown,,unknown,,unknown,,,449,6,12,5
BHVN,Biohaven Ltd. Common Shares ,Health Care,14.46,2184093073,true,true,true,false,14,1.55,,unknown,,unknown,,unknown,,,274,6,12,5
TNGX,Tango Therapeutics Inc.,Health Care,25.29,4264156181,true,true,true,false,14,0.33,,unknown,,unknown,,unknown,,,137,6,12,5
PDFS,PDF Solutions Inc. Common Stock,Technology,52.8,2229597005,true,true,true,false,16,0.31,,unknown,,unknown,,unknown,,,600,6,12,5
ALMS,Alumis Inc. Common Stock,Health Care,25.5,3300598595,true,true,true,false,9,4.86,,unknown,,unknown,,unknown,,,239,6,12,5
PRCH,Porch Group Inc. Common Stock,Technology,16.76,2209505057,true,true,true,false,11,1,,unknown,,unknown,,unknown,,,803,6,12,5
COHU,Cohu Inc. Common Stock,Industrials,62.62,2964332674,true,true,true,false,11,2.9,,unknown,,unknown,,unknown,,,2777,6,12,5
PENG,Penguin Solutions Inc. Common Stock,Technology,63.08,3232389453,true,true,true,false,12,1.14,,unknown,,unknown,,unknown,,,2900,6,12,5
LPG,Dorian LPG Ltd. Common Stock,Consumer Discretionary,48.42,2071537414,true,true,true,false,7,0.15,,unknown,,unknown,,unknown,,,602,6,12,5
PLPC,Preformed Line Products Company Common Stock,Industrials,475.03,2322279636,true,true,true,false,13,2.29,,unknown,,unknown,,unknown,,,3734,6,12,5
CDNA,CareDx Inc. Common Stock,Health Care,46.38,2399433263,true,true,true,false,11,3.78,,unknown,,unknown,,unknown,,,765,6,12,5
ERAS,Erasca Inc. Common Stock,Health Care,18.28,6393650000,true,true,true,false,13,1.65,,unknown,,unknown,,unknown,,,103,6,12,5
PLSE,Pulse Biosciences Inc Common Stock (DE),Health Care,46.79,3337184782,true,true,true,false,14,3.87,,unknown,,unknown,,unknown,,,116,6,12,5
ELVN,Enliven Therapeutics Inc. Common Stock,Health Care,59.535,4362174756,true,true,true,false,10,0.23,,unknown,,unknown,,unknown,,,67,6,12,5
SLNHP,Soluna Holdings Inc 9.0% Series A Cumulative Perpetual Preferred Stock ,Technology,12.4,3032923130,true,true,true,false,11,0.06,,unknown,,unknown,,unknown,,,52,6,12,5
NKTR,Nektar Therapeutics  Common Stock,Health Care,72.67,2455230945,true,true,true,false,8,0.71,,unknown,,unknown,,unknown,,,63,6,12,5
LIND,Lindblad Expeditions Holdings Inc. Common Stock,Consumer Discretionary,32.77,2150357209,true,true,true,false,11,1.39,,unknown,,unknown,,unknown,,,1550,6,12,5
AXTI,AXT Inc Common Stock,Technology,95.97,6293061156,true,true,true,false,13,0.26,,unknown,,unknown,,unknown,,,1541,6,12,5
ICHR,Ichor Holdings Ordinary Shares,Technology,71.87,2691835438,true,true,true,false,14,1.91,,unknown,,unknown,,unknown,,,1891,6,12,5
AEHR,Aehr Test Systems Common Stock,Industrials,145.61,4749863725,true,true,true,false,8,0.05,,unknown,,unknown,,unknown,,,138,6,12,5
RVMDW,Revolution Medicines Inc. Warrant,Health Care,12.04,2580610473,true,true,true,false,10,3.25,,unknown,,unknown,,unknown,,,883,6,12,5
VSNT,Versant Media Group Inc. Class A Common Stock ,Industrials,39.23,5444822047,true,true,true,false,12,0.61,,unknown,,unknown,,unknown,,,4400,6,12,5
MRSH,Marsh,Finance,184.21,87907087678,true,true,true,false,11,3.31,,unknown,,unknown,,unknown,,,95000,6,12,5
DFTX,Definium Therapeutics Inc. Common Shares,Health Care,45.26,6081448157,true,true,true,false,10,0.66,,unknown,,unknown,,unknown,,,106,6,12,5
CALY,Callaway Golf Company,Consumer Discretionary,16.61,2965059754,true,true,true,false,8,0.1,,unknown,,unknown,,unknown,,,28000,6,12,5
LIFE,Ethos Technologies Inc. Class A Common Stock,Finance,35.17,2242419997,true,true,true,false,10,11.62,,unknown,,unknown,,unknown,,,614,6,12,5
ALH,Alliance Laundry Holdings Inc. Common Stock,Industrials,24.79,4927485890,true,true,true,false,10,0.5,,unknown,,unknown,,unknown,,,3973,6,12,5
INTU,Intuit Inc. Common Stock,Technology,335.6,91799017200,false,false,false,false,10,6.15,,unknown,,unknown,,unknown,,,18200,3,12,2
BSX,Boston Scientific Corporation Common Stock,Health Care,51.43,74533874522,false,false,false,false,12,0,,unknown,,unknown,,unknown,,,59000,3,12,2
CEG,Constellation Energy Corporation Common Stock ,Utilities,278.2,98568312838,false,false,false,false,11,0.45,,unknown,,unknown,,unknown,,,15339,3,12,2
HCA,HCA Healthcare Inc. Common Stock,Health Care,404.98,87678777470,false,false,false,false,9,10.55,,unknown,,unknown,,unknown,,,320000,3,12,2
CMCSA,Comcast Corporation Class A Common Stock,Telecommunications,25.57,90738637172,false,false,false,false,12,0.07,,unknown,,unknown,,unknown,,,179000,3,12,2
CME,CME Group Inc. Class A Common Stock,Finance,267.88,96324092972,false,false,false,false,9,0.11,,unknown,,unknown,,unknown,,,3875,3,12,2
CVNA,Carvana Co. Class A Common Stock,Consumer Discretionary,70.09,77131505639,false,false,false,false,12,0.28,,unknown,,unknown,,unknown,,,23100,3,12,2
ICE,Intercontinental Exchange Inc. Common Stock,Finance,154.31,86628783289,false,false,false,false,11,61.04,,unknown,,unknown,,unknown,,,12844,3,12,2
SNPS,Synopsys Inc. Common Stock,Technology,413.22,79123086677,false,false,false,false,12,0.65,,unknown,,unknown,,unknown,,,28000,3,12,2
DUK,Duke Energy Corporation (Holding Company) Common Stock,Utilities,123.58,96355597011,false,false,false,false,13,0.93,,unknown,,unknown,,unknown,,,26441,3,12,2
NKE,Nike Inc. Common Stock,Consumer Discretionary,39.09,57989964300,false,false,false,false,11,0.43,,unknown,,unknown,,unknown,,,73000,3,12,2
WM,Waste Management Inc. Common Stock,Utilities,224.02,89544195520,false,false,false,false,15,1,,unknown,,unknown,,unknown,,,60500,3,12,2
CDNS,Cadence Design Systems Inc. Common Stock,Technology,323.47,89081373710,false,false,false,false,11,7.42,,unknown,,unknown,,unknown,,,13800,3,12,2
UPS,United Parcel Service Inc. Common Stock,Industrials,102.02,86796736996,false,false,false,false,9,2.4,,unknown,,unknown,,unknown,,,460000,3,12,2
AMT,American Tower Corporation (REIT) Common Stock,Real Estate,172.23,80252299067,false,false,false,false,9,0.75,,unknown,,unknown,,unknown,,,4866,3,12,2
NOC,Northrop Grumman Corporation Common Stock,Industrials,570.2,81004337425,false,false,false,false,12,0.06,,unknown,,unknown,,unknown,,,95000,3,12,2
ORLY,O'Reilly Automotive Inc. Common Stock,Consumer Discretionary,90.23,72992532262,false,false,false,false,12,0.45,,unknown,,unknown,,unknown,,,92923,3,12,2
CI,The Cigna Group Common Stock,Health Care,275.33,72753333010,false,false,false,false,8,3,,unknown,,unknown,,unknown,,,67700,3,12,2
TDG,Transdigm Group Incorporated Common Stock,Industrials,1237.82,68422388176,false,false,false,false,11,0.8,,unknown,,unknown,,unknown,,,16500,3,12,2
FDX,FedEx Corporation Common Stock,Consumer Discretionary,331.49,78427391475,false,false,false,false,12,7.3,,unknown,,unknown,,unknown,,,530000,3,12,2
COR,Cencora Inc. Common Stock,Health Care,312.52,59637305606,false,false,false,false,13,3.26,,unknown,,unknown,,unknown,,,51000,3,12,2
COIN,Coinbase Global Inc. Class A Common Stock,Finance,150.55,39720648758,false,false,false,false,16,1.09,,unknown,,unknown,,unknown,,,4951,3,12,2
AEP,American Electric Power Company Inc. Common Stock,Utilities,126.53,68882596949,false,false,false,false,10,6.13,,unknown,,unknown,,unknown,,,17581,3,12,2
MDLN,Medline Inc. Class A Common Stock,Health Care,34.88,45856997321,false,false,false,false,11,1.93,,unknown,,unknown,,unknown,,,45000,3,12,2
SRE,DBA Sempra Common Stock,Utilities,85.94,56196195907,false,false,false,false,10,0.28,,unknown,,unknown,,unknown,,,28451,3,12,2
RBLX,Roblox Corporation Class A Common Stock,Technology,37.93,27096279442,false,false,false,false,12,1.08,,unknown,,unknown,,unknown,,,3065,3,12,2
AZO,AutoZone Inc. Common Stock,Consumer Discretionary,3019.3,49291144352,false,false,false,false,11,1.5,,unknown,,unknown,,unknown,,,130000,3,12,2
ZTS,Zoetis Inc. Class A Common Stock,Health Care,72.97,30152926238,false,false,false,false,15,1.72,,unknown,,unknown,,unknown,,,14500,3,12,2
LHX,L3Harris Technologies Inc. Common Stock,Industrials,278.38,51838424802,false,false,false,false,18,0.49,,unknown,,unknown,,unknown,,,45000,3,12,2
IDXX,IDEXX Laboratories Inc. Common Stock,Health Care,546.09,43021579636,false,false,false,false,12,2.75,,unknown,,unknown,,unknown,,,11000,3,12,2
VST,Vistra Corp. Common Stock,Utilities,146.11,49039658341,false,false,false,false,9,0.05,,unknown,,unknown,,unknown,,,6390,3,12,2
SOMN,Southern Company (The) 2025 Series A Corporate Units,Basic Materials,49.14,56528836149,false,false,false,false,13,5.59,,unknown,,unknown,,unknown,,,29800,3,12,2
RKT,Rocket Companies Inc. Class A Common Stock,Finance,14.5,41058815105,false,false,false,false,9,1.46,,unknown,,unknown,,unknown,,,23500,3,12,2
ALNY,Alnylam Pharmaceuticals Inc. Common Stock,Health Care,224.6,30053527903,false,false,false,false,9,0.71,,unknown,,unknown,,unknown,,,2500,3,12,2
CMG,Chipotle Mexican Grill Inc. Common Stock,Consumer Discretionary,33.76,42720511680,false,false,false,false,12,0.19,,unknown,,unknown,,unknown,,,130301,3,12,2
